VOC	Date	WeeklyCases	InfectionProp	AntigenicDistanceT1	SpikeCellEntryT1	RBDACE2bindingT1	EscapeScoreT1	AntigenicDistanceTn-1	SpikeCellEntryTn-1	RBDACE2bindingTn-1	EscapeScoreTn-1
BA.4/5	2022-04-17	19622.3178867773	0.000772665365335384	0	0	0	0	0	0	0	0
BA.4/5	2022-04-24	24019.9322504031	0.00102678912729191	0.123694006434812	-0.0180071650310093	0.00669188305050092	-0.000290463837882504	0.123694006434812	-0.0180071650310093	0.00669188305050092	-0.000290463837882504
BA.4/5	2022-05-01	50240.7764796016	0.00155832164743042	0.0808358969919628	-0.0395731138381042	0.00451821439912896	-0.00126325149873731	0.129229916704917	-0.021565948807095	-0.00217366865137195	-0.00097278766085481
BA.4/5	2022-05-08	72317.2225710442	0.00232341642215414	0.115466330370091	-0.0226424561443548	0.00201424072299054	-1.40402596041156E-05	0.0817104275174503	0.0169306576937494	-0.00250397367613843	0.0012492112391332
BA.4/5	2022-05-15	119607.534564761	0.00358882867748769	0.143540783356025	-0.0324974283753645	-0.00372838004335689	0.00157515457121914	0.0857899371579328	-0.00985497223100971	-0.00574262076634743	0.00158919483082326
BA.4/5	2022-05-22	200322.99451589	0.00570818656917866	0.146800875908748	-0.0262844219747003	0.0030919680974286	-0.000123915916727732	0.0607586360041572	0.00621300640066416	0.00682034814078549	-0.00169907048794687
BA.4/5	2022-05-29	338581.963346918	0.00929028336110032	0.160924499129578	-0.0309470740580855	0.00365905369609253	0.000594150867016109	0.0572314428402725	-0.00466265208338518	0.000567085598663937	0.00071806678374384
BA.4/5	2022-06-05	619178.594770324	0.0158410093242574	0.179398152456763	-0.0294466998618714	0.00357097830258343	0.000604807429068803	0.0497656030391832	0.0015003741962141	-8.80753935091023E-05	1.06565620526948E-05
BA.4/5	2022-06-12	1024139.49049292	0.0266761015043334	0.175917070113058	-0.0212435355759926	0.00264266276042198	0.00118170525209194	0.0454413833134545	0.00820316428587885	-0.000928315542161446	0.000576897823023136
BA.4/5	2022-06-19	1837281.484532	0.0461139949069887	0.204719361407538	-0.022503415804557	0.00527883807556131	0.00118743776321866	0.070863033554274	-0.00125988022856437	0.00263617531513932	5.73251112671708E-06
BA.4/5	2022-06-26	2839656.8177721	0.0761567221584624	0.201544439134245	-0.0118527911066892	0.0037971643052966	0.0015001149610859	0.0472083410022524	0.0106506246978678	-0.00148167377026471	0.000312677197867238
BA.4/5	2022-07-03	3968583.4213544	0.118143158179986	0.209496187007298	-0.00974368798935211	0.00493579290877123	0.00239538532729497	0.0426564838041281	0.00210910311733704	0.00113862860347464	0.000895270366209076
BA.4/5	2022-07-10	5007867.38769459	0.171124910446126	0.204623443353511	-0.0075119478381412	0.00400631407248014	0.00288128659809761	0.0394891568336345	0.00223174015121095	-0.000929478836291095	0.000485901270802637
BA.4/5	2022-07-17	5888834.69589356	0.233427035650308	0.211095831376697	-0.00887751930839584	0.0032391647012294	0.00405726181787722	0.0311684408383059	-0.00136557147025467	-0.00076714937125074	0.00117597521977961
BA.4/5	2022-07-24	6426862.70677657	0.301421337699046	0.21413611531552	-0.00447948641658102	0.00332254189778859	0.00515566786531358	0.0338206340149114	0.00439803289181479	8.33771965591862E-05	0.00109840604743636
BA.4/5	2022-07-31	6598038.34011511	0.371226627199615	0.221806047648006	-0.0211317277654871	0.00267158349964886	0.00642344394958479	0.0321799988982437	-0.0166522413489061	-0.000650958398139725	0.00126777608427121
