VOC	Date	WeeklyCases	InfectionProp	AntigenicDistanceT1	SpikeCellEntryT1	RBDACE2bindingT1	EscapeScoreT1	AntigenicDistanceTn-1	SpikeCellEntryTn-1	RBDACE2bindingTn-1	EscapeScoreTn-1
BA.2	2021-12-19	8382.65277245432	0.00012088124044084	0	0	0	0	0	0	0	0
BA.2	2021-12-26	48448.2283755196	0.000539977453772776	0.413450119470815	0.48015701610885	0.0527511729746636	-0.00963071804817015	0.413450119470815	0.48015701610885	0.0527511729746636	-0.00963071804817015
BA.2	2022-01-02	250633.11455676	0.00270805238175926	1.0976882377834	1.43974787481087	0.14918933043372	-0.0289936453161969	0.729568273049159	0.959590858702022	0.0964381574590559	-0.0193629272680268
BA.2	2022-01-09	706526.720527896	0.00881978614622216	1.37894458361734	1.7107776826927	0.170795272353546	-0.0349443785063275	0.302187399613225	0.27102980788183	0.0216059419198261	-0.00595073319013056
BA.2	2022-01-16	1117159.69464149	0.0184836564962861	1.4921381133143	1.75280354385676	0.128230509175547	-0.0387595433565287	0.26469992697573	0.0420258611640562	-0.0425647631779985	-0.00381516485020117
BA.2	2022-01-23	1926254.90510125	0.0351465183533342	1.51326065556144	1.90366003564456	0.162835639505191	-0.0399584444539729	0.135191154706039	0.150856491787804	0.0346051303296438	-0.00119890109744427
BA.2	2022-01-30	2498711.2793521	0.0567613527961845	1.5325650615814	1.99500319596663	0.192566295621851	-0.0408079147932973	0.0645693477552447	0.0913431603220614	0.0297306561166604	-0.000849470339324394
BA.2	2022-02-06	3355478.18803692	0.0857875576684096	1.56248380083657	2.03273761587898	0.205177417185818	-0.0418267772834438	0.0594810524495577	0.0377344199123569	0.0126111215639663	-0.00101886249014645
BA.2	2022-02-13	3739522.34936964	0.118135895447524	1.59192532099964	2.05468441206061	0.209982282464634	-0.0425755225221372	0.0524440932643682	0.0219467961816265	0.00480486527881611	-0.00074874523869348
BA.2	2022-02-20	4756414.18209908	0.15928074717059	1.55871289820233	2.07175037643104	0.213810849397064	-0.0418581521952741	0.0612413326526055	0.0170659643704335	0.00382856693243042	0.000717370326863132
BA.2	2022-02-27	5390288.93311586	0.205908864573029	1.56900692038875	2.08369375231053	0.215239010652193	-0.0421497620215925	0.0291178127376758	0.0119433758794866	0.00142816125512872	-0.000291609826318436
BA.2	2022-03-06	6844421.42859937	0.265115799467337	1.57576696056329	2.08679262803889	0.21569706942294	-0.0417773551863582	0.0320715570174729	0.00309887572835767	0.000458058770747249	0.000372406835234393
BA.2	2022-03-13	8385686.9606723	0.337655286859214	1.57719453875929	2.08818053032468	0.216124393199389	-0.0416779311829946	0.0214983580583517	0.00138790228578559	0.000427323776448502	9.94240033635204E-05
BA.2	2022-03-20	9579877.97142947	0.420524995755253	1.5827076218065	2.09445487923746	0.217433280712083	-0.0416945729358798	0.0192628251530369	0.00627434891279547	0.00130888751269443	-1.66417528851919E-05
BA.2	2022-03-27	9450815.44324179	0.502278263066942	1.58844666780768	2.09472879699202	0.217934744188743	-0.0411418108381029	0.0233547764462047	0.00027391775455453	0.00050146347665958	0.000552762097776875
BA.2	2022-04-03	8217975.11856008	0.573366977121652	1.59934933236768	2.08818480475239	0.220124196877953	-0.0405904328031073	0.0279066549125493	-0.00654399223962878	0.00218945268921004	0.000551378034995595
