VOC	Date	WeeklyCases	InfectionProp	AntigenicDistanceT1	SpikeCellEntryT1	RBDACE2bindingT1	EscapeScoreT1	AntigenicDistanceTn-1	SpikeCellEntryTn-1	RBDACE2bindingTn-1	EscapeScoreTn-1
BA.1	2021-11-28	15712.0260893465	0.000257358641164343	0	0	0	0	0	0	0	0
BA.1	2021-12-05	34993.000863134	0.000508679444731826	0.125485874828192	-0.00440591521707679	0.00930864857044281	0.00152172993475453	0.125485874828192	-0.00440591521707679	0.00930864857044281	0.00152172993475453
BA.1	2021-12-12	174384.809171653	0.00176111648328128	0.167106474911961	-0.0315185011802292	0.00257891444862722	0.00317344403207965	0.0877361980406166	-0.0271125859631525	-0.00672973412181558	0.00165171409732512
BA.1	2021-12-19	951461.243100805	0.00859454026178699	0.187635546593313	-0.00853568106509061	0.0391537535964888	0.00527355701132692	0.131511838053606	0.0229828201151386	0.0365748391478616	0.00210011297924727
BA.1	2021-12-26	3477108.28606392	0.0335672384297049	0.186649472309852	-0.00841216039825462	0.046193067289552	0.00501761598225706	0.0776607733031758	0.000123520666835997	0.00703931369306314	-0.000255941029069857
BA.1	2022-01-02	7860218.60262543	0.0900195690873214	0.235195552189084	-0.00798895963364074	0.0554691528452068	0.00516923606168572	0.090345209362094	0.000423200764613868	0.00927608555565481	0.000151620079428661
BA.1	2022-01-09	13102201.5908944	0.184119982058643	0.229218811713714	-0.0122029571599489	0.0619613579880787	0.006108770325804	0.0977842281315991	-0.00421399752630815	0.00649220514287197	0.00093953426411828
BA.1	2022-01-16	18125841.3691079	0.314300329724115	0.200679448324841	-0.0226774922597308	0.0640108192106135	0.00731424995206891	0.0916221209683728	-0.010474535099782	0.0020494612225348	0.00120547962626491
BA.1	2022-01-23	20132852.8734813	0.458895095461964	0.228125113629823	-0.0198156620960088	0.0726926363903274	0.00737062602683383	0.0552719751743586	0.00286183016372207	0.00868181717971387	5.63760747649202E-05
BA.1	2022-01-30	19533806.7464031	0.599187493574353	0.257503830040391	-0.0160865321163468	0.0795758607463832	0.00764803352248192	0.0527070088923488	0.00372912997966203	0.00688322435605585	0.000277407495648092
BA.1	2022-02-06	16244804.8103502	0.715858179083789	0.248244635327107	-0.0142555749315536	0.0828017899077519	0.00862704046326119	0.0459907267133842	0.0018309571847932	0.00322592916136857	0.000979006940779263
BA.1	2022-02-13	12397499.1642993	0.804897397651677	0.254237550158904	-0.0107553701831492	0.0909988943145996	0.00951562000141601	0.0393256446983457	0.0035002047484044	0.00819710440684787	0.000888579538154813
BA.1	2022-02-20	8410419.29931185	0.865301286558198	0.264827041081834	-0.0101264747112697	0.0946114341850205	0.0103520409472787	0.0406237787555713	0.000628895471879483	0.00361253987042079	0.000836420945862674
BA.1	2022-02-27	6019320.72747553	0.908532232314362	0.2806703220535	-0.00717105985451692	0.0984984595443246	0.0108635563942526	0.0435111287425118	0.00295541485675276	0.00388702535930399	0.000511515446973894
BA.1	2022-03-06	4166962.917617	0.938459487567132	0.280684690947524	-0.00233599484163216	0.107023885678572	0.0118244500563987	0.0508627918966143	0.00483506501288476	0.00852542613424768	0.000960893662146145
BA.1	2022-03-13	3074861.9273	0.960543240070972	0.290343380168848	-0.00563669254380534	0.108007666790547	0.012356554235771	0.040762766594958	-0.0033006977021732	0.000983781111974494	0.000532104179372297
BA.1	2022-03-20	1990573.55190801	0.974839600265468	0.302007440189021	-0.00375255814340929	0.113625713048114	0.0129882058530451	0.0470027543226346	0.00188413440039604	0.00561804625756746	0.000631651617274087
BA.1	2022-03-27	1351211.44823452	0.984544042256256	0.323342462752761	-0.00128455061769132	0.120885615866493	0.013800886610413	0.0593570037613266	0.00246800752571798	0.0072599028183786	0.00081268075736792
BA.1	2022-04-03	889983.768258389	0.99093593292821	0.326870072414144	-0.00150837823110457	0.11844650641616	0.0139512688989125	0.0572909781439118	-0.000223827613413237	-0.0024391094503326	0.000150382288499457
BA.1	2022-04-10	580999.477097794	0.995108688960983	0.343190724592834	-0.00277055908334957	0.122177098857427	0.0147882210662455	0.0719240465427688	-0.00126218085224501	0.00373059244126657	0.000836952167333003
BA.1	2022-04-17	279300.753602338	0.997114635524609	0.353614356314149	-0.00998854989752909	0.119641351661596	0.0151414219108951	0.0746753633256239	-0.00721799081417951	-0.00253574719583102	0.000353200844649662
BA.1	2022-04-24	135070.988887541	0.99808471950222	0.373714460929268	-0.0207925114647604	0.1189756261523	0.015124849595482	0.109829568926074	-0.0108039615672313	-0.000665725509295652	-1.65723154131619E-05
BA.1	2022-05-01	74292.2120283471	0.998618288443587	0.382520154761652	-0.0239100160620918	0.113725029344206	0.0163767536439214	0.135508697526499	-0.00311750459733149	-0.00525059680809402	0.00125190404843941
BA.1	2022-05-08	43862.1278590941	0.998933307588782	0.420864332715048	-0.0322850332920053	0.100748909399826	0.0165652408218671	0.178721314772723	-0.00837501722991341	-0.0129761199443804	0.000188487177945703
BA.1	2022-05-15	43806.1033071563	0.99924792436393	0.324504869871455	-0.0190512035889401	0.0600434586032444	0.0114098113775247	0.226531934020544	0.0132338297030652	-0.0407054507965812	-0.00515542944434241
